ГОД,МЕСЯЦ,КБК,ГБ,РБ,МБ
2014,сентябрь,106110,517582506,517582506,0
2014,сентябрь,106111,36733222,36733222,0
2014,сентябрь,106112,229471,229471,0
2014,сентябрь,106114,83,83,0
2014,сентябрь,106115,5,5,0
2014,сентябрь,106201,13252452,13252452,0
2014,сентябрь,106202,112543,112543,0
2014,сентябрь,106203,0,0,0
2014,сентябрь,106204,79,79,0
2014,сентябрь,106205,46048,46048,0
2014,сентябрь,106206,1206125,1206125,0
2014,сентябрь,106207,0,0,0
2014,сентябрь,106208,318935,318935,0
2014,сентябрь,107,59425,5806,53620
2014,сентябрь,107109,5806,5806,0
2014,сентябрь,107110,53620,0,53620
2014,сентябрь,108,24773139,13630423,11142716
2014,сентябрь,108101,3415349,3415349,0
2014,сентябрь,108102,9940063,0,9940063
2014,сентябрь,108103,15965,15965,0
2014,сентябрь,108104,629249,0,629249
2014,сентябрь,108105,124710,0,124710
2014,сентябрь,108106,63527,0,63527
2014,сентябрь,108107,15396,0,15396
2014,сентябрь,108108,217214,0,217214
2014,сентябрь,108109,51818,0,51818
2014,сентябрь,108110,19642,0,19642
2014,сентябрь,108111,3803925,3803925,0
2014,сентябрь,108112,60085,0,60085
2014,сентябрь,108113,33622,33622,0
2014,сентябрь,108114,966597,966597,0
2014,сентябрь,108115,1682040,1682040,0
2014,сентябрь,108116,3600665,3600665,0
2014,сентябрь,108117,688,0,688
2014,сентябрь,108118,10146,10146,0
2014,сентябрь,108119,96195,96195,0
2014,сентябрь,108120,5873,5873,0
2014,сентябрь,108121,15158,0,15158
2014,сентябрь,108122,4372,0,4372
2014,сентябрь,108123,524,0,524
2014,сентябрь,108124,320,48,272
2014,сентябрь,2,124554727,93971083,30583644
2014,сентябрь,201,39788368,35256146,4532222
2014,сентябрь,201101,4241087,4241087,0
2014,сентябрь,201102,635764,0,635764
2014,сентябрь,201201,0,0,0
2014,сентябрь,201301,2224856,2224856,0
2014,сентябрь,201302,235214,0,235214
2014,сентябрь,201401,34929,34929,0
2014,сентябрь,201402,675221,0,675221
2014,сентябрь,201501,3045539,3045539,0
2014,сентябрь,201502,2258234,2258234,0
2014,сентябрь,201503,14973863,14973863,0
2014,сентябрь,201504,310504,0,310504
2014,сентябрь,201505,8901,0,8901
2014,сентябрь,201506,1083166,0,1083166
2014,сентябрь,201507,87830,0,87830
2014,сентябрь,201508,667447,0,667447
2014,сентябрь,201509,488475,0,488475
2014,сентябрь,201601,612236,612236,0
2014,сентябрь,201602,48772,0,48772
2014,сентябрь,201603,2008,2008,0
2014,сентябрь,201701,1052,1052,0
2014,сентябрь,201702,203112,203112,0
2014,сентябрь,201703,48,0,48
2014,сентябрь,201704,484752,484752,0
2014,сентябрь,201705,13047,13047,0
2014,сентябрь,201706,4335,0,4335
2014,сентябрь,201707,13,13,0
2014,сентябрь,201708,0,0,0
2014,сентябрь,201709,0,0,0
2014,сентябрь,201710,47695,47695,0
2014,сентябрь,201711,33,0,33
2014,сентябрь,201712,258,258,0
2014,сентябрь,201713,1619,0,1619
2014,сентябрь,201714,8222,8222,0
2014,сентябрь,201715,279809,279809,0
2014,сентябрь,201716,3125,0,3125
2014,сентябрь,201717,225618,0,225618
2014,сентябрь,201901,4127408,4127408,0
2014,сентябрь,201903,527384,527384,0
2014,сентябрь,201904,0,0,0
2014,сентябрь,201905,113742,113742,0
2014,сентябрь,201906,2051827,2051827,0
2014,сентябрь,201907,41099,0,41099
2014,сентябрь,201908,0,0,0
2014,сентябрь,201909,5074,5074,0
2014,сентябрь,201910,15048,0,15048
2014,сентябрь,202,1548117,1499131,48986
2014,сентябрь,202101,1499131,1499131,0
2014,сентябрь,202102,48986,0,48986
2014,сентябрь,203,73648,37200,36448
2014,сентябрь,203101,37200,37200,0
2014,сентябрь,203102,36448,0,36448
2014,сентябрь,204,41514050,26106523,15407527
2014,сентябрь,204103,1226179,1226179,0
2014,сентябрь,204105,377153,0,377153
2014,сентябрь,204106,13886977,0,13886977
2014,сентябрь,204109,5769,5769,0
2014,сентябрь,204110,4101322,4101322,0
